model_name	response	control	model_type	term	estimate	std.error	statistic	p.value	conf.low	conf.high	neg_log10_pvalue	sample_size	rank	bonf_pvalue	fdr_pvalue
model_04	MetS	mzid_273.186133_6.0558, AGE8, sex	classif	AGE8	0.40523665868130454	0.05884037888220655	6.887050463977364	5.6961020568419734e-12	0.29090805025660543	0.52169902445454	11.244422238063924	1410	1629	6.44741791813943e-8	3.9578992744870655e-11
model_04	MetS	mzid_299.258070_6.5557, AGE8, sex	classif	AGE8	0.41000633070290665	0.05954085643094922	6.886134249318359	5.7328892453395624e-12	0.29433083568548296	0.5278705701332487	11.241626448353093	1410	1630	6.48905733679985e-8	3.981016771042853e-11
model_04	MetS	mzid_357.209381_6.0558, AGE8, sex	classif	AGE8	0.4048498162064583	0.058814362033965145	6.883519640537095	5.839154293761837e-12	0.29057201224082063	0.521260661727402	11.233650048803511	1410	1631	6.609338745109022e-8	4.052322958374631e-11
model_04	MetS	mzid_323.221669_4.4230, AGE8, sex	classif	AGE8	0.40642506473392154	0.05908469520494214	6.8786859833022564	6.040714938614615e-12	0.29160224126247264	0.5233494258281001	11.218911658146995	1410	1632	6.837485239017883e-8	4.1896355631237024e-11
model_04	MetS	mzid_383.208736_3.7643, AGE8, sex	classif	AGE8	0.40513666642166085	0.0588995223413981	6.878437215048629	6.051270908034195e-12	0.2906892857663989	0.5217118845794881	11.218153403796922	1410	1633	6.849433540803905e-8	4.194386736560873e-11
model_04	MetS	mzid_462.237492_2.6667, AGE8, sex	classif	AGE8	0.4057592149917332	0.05904243669575647	6.872331795562498	6.3160835059226284e-12	0.2910261747836097	0.5226078257324118	11.199552136750878	1410	1634	7.149174920353824e-8	4.3752600491761465e-11
model_04	MetS	mzid_359.223378_4.4540, AGE8, sex	classif	AGE8	0.4057295021313823	0.05904761669048614	6.871225713615537	6.365258462777051e-12	0.2909880797653484	0.5225905075234559	11.19618395702543	1410	1635	7.204836054017344e-8	4.406627555973911e-11
model_04	MetS	mzid_367.191262_3.7797, AGE8, sex	classif	AGE8	0.40759077381802117	0.05932041581380173	6.871003316925325	6.37519113868296e-12	0.29231762923142096	0.524990402826192	11.195506789838182	1410	1636	7.216078849875243e-8	4.4108061429555275e-11
model_02	sex	mzid_331.188725_3.9274, AGE8	classif	mzid_331.188725_3.9274	-0.4038739212211162	0.058789408002323684	-6.86984160829027	6.427322767137376e-12	-0.5211963695650619	-0.2905685164694139	11.19196989015231	1447	1637	7.275086640122796e-8	4.4441579964097716e-11
model_04	MetS	mzid_412.138757_1.3942, AGE8, sex	classif	AGE8	0.40461973571475846	0.05890584226654402	6.86892369493484	6.468809351259093e-12	0.29015897745447844	0.5212061558132536	11.189175648197315	1410	1638	7.322045304690168e-8	4.470113128626476e-11
model_04	MetS	mzid_313.238381_6.4138, AGE8, sex	classif	AGE8	0.40426187343252545	0.05885817403181872	6.868406641598863	6.492293846710258e-12	0.28989684088466233	0.5207571778898991	11.187601831865408	1410	1639	7.34862740509134e-8	4.4836042740032586e-11
model_01	AGE8	mzid_307.191007_6.1646, sex	regr	mzid_307.191007_6.1646	0.181728968163944	0.02626358978697586	6.919426081428654	6.79542700989928e-12	0.13021009544065876	0.23324784088722922	11.16778324795043	1447	1640	7.691743832504995e-8	4.690087702746948e-11
model_04	MetS	mzid_427.269515_1.5112, AGE8, sex	classif	AGE8	0.4039316108400012	0.058906132854793916	6.857208091315543	7.021931173745641e-12	0.28947014325826526	0.5205174165011218	11.153543431636399	1410	1641	7.948123895562691e-8	4.843463677978483e-11
model_04	MetS	mzid_368.224901_6.5171, AGE8, sex	classif	AGE8	0.405010144924185	0.059069869228454655	6.856459142609492	7.058825671676297e-12	0.29022795878119023	0.5219169731790018	11.151267543527734	1410	1642	7.989884777770401e-8	4.865946880493545e-11
model_04	MetS	mzid_277.028427_2.2599, AGE8, sex	classif	AGE8	0.40416729848921124	0.05894856089096955	6.856270829694274	7.068132135210677e-12	0.28961694601247767	0.5208313427375251	11.150695340170302	1410	1643	8.000418763844965e-8	4.8693966913237767e-11
model_04	MetS	mzid_347.224403_4.3446, AGE8, sex	classif	AGE8	0.4040601183732896	0.0589440328261721	6.8549791895793115	7.132290125669103e-12	0.2895239422949983	0.5207195714686562	11.146770999005598	1410	1644	8.073039193244858e-8	4.91060778177911e-11
model_04	MetS	mzid_426.285221_2.7788, AGE8, sex	classif	AGE8	0.4118046677384824	0.06008734963735025	6.853433713150579	7.209806836071737e-12	0.29503867348340096	0.5307210419838977	11.142076370669187	1410	1645	8.160780357749598e-8	4.9609607037991484e-11
model_04	MetS	mzid_297.243017_6.3191, AGE8, sex	classif	AGE8	0.4046623510905608	0.059056681189664055	6.852101116061086	7.277308502251524e-12	0.28991319063792953	0.5215522182688275	11.138029213922087	1410	1646	8.2371854936985e-8	5.0043654275203525e-11
model_04	MetS	mzid_305.175437_3.4622, AGE8, sex	classif	AGE8	0.4047457870213586	0.05907127360949116	6.851820898548002	7.291581306787151e-12	0.2899470168429274	0.5216417418198998	11.13717827712245	1410	1647	8.253340881152376e-8	5.011135932697253e-11
model_04	MetS	mzid_343.226004_4.6227, AGE8, sex	classif	AGE8	0.40380645099661344	0.05893639287768788	6.85156371606662	7.30470496735296e-12	0.2892834784202002	0.5204495775577502	11.136397320268784	1410	1648	8.268195552546816e-8	5.017108951788116e-11
model_04	MetS	mzid_335.223807_5.0923, AGE8, sex	classif	AGE8	0.405801122078741	0.05926837973869914	6.8468401509848285	7.549899697256167e-12	0.29065415065660644	0.5231244323425933	11.122058818068497	1410	1649	8.545731467324255e-8	5.1823720238473344e-11
model_04	MetS	mzid_357.203937_5.0298, AGE8, sex	classif	AGE8	0.40353181257292564	0.05895237505665874	6.845047586040322	7.645045425991543e-12	0.28897787319525875	0.5202068966273458	11.116619929715513	1410	1650	8.653426917679828e-8	5.244501162230199e-11
model_04	MetS	mzid_359.221575_4.8535, AGE8, sex	classif	AGE8	0.4032710428783323	0.0589501835950993	6.840878489000286	7.870899897432701e-12	0.28872307156417043	0.5199430987203286	11.103975610951386	1410	1651	8.909071593904075e-8	5.3961669254415955e-11
model_04	MetS	mzid_319.226903_5.1316, AGE8, sex	classif	AGE8	0.4030850618849393	0.05894669976364438	6.838127723878847	8.023484913606212e-12	0.28853333929992137	0.5197418223646534	11.095636959643523	1410	1652	9.081782573710872e-8	5.4974470785174766e-11
model_04	MetS	mzid_293.210605_4.8458, AGE8, sex	classif	AGE8	0.40597208948579117	0.05939782831317711	6.834796843838958	8.212132220884433e-12	0.29056433758492	0.5235430882017353	11.085544066810186	1410	1653	9.29531246081909e-8	5.623298524391464e-11
model_04	MetS	mzid_343.226403_5.0767, AGE8, sex	classif	AGE8	0.40284712919682986	0.05899197055268449	6.828846797668091	8.55999268040536e-12	0.28822030535352317	0.519604790820545	11.067526606685105	1410	1654	9.689055714950826e-8	5.85795387844669e-11
model_04	MetS	mzid_247.170474_4.8843, AGE8, sex	classif	AGE8	0.4061727059771608	0.059489145902428	6.82767755051234	8.630028742929291e-12	0.29059478621561113	0.5239307440599208	11.063987757833482	1410	1655	9.768329534121665e-8	5.902313917898288e-11
model_04	MetS	mzid_323.257341_6.4061, AGE8, sex	classif	AGE8	0.4050940641938674	0.05934392756254971	6.82620919835294	8.718776373801464e-12	0.2897814802578436	0.5225487436214032	11.059544461328274	1410	1656	9.868782977505878e-8	5.959410010571182e-11
model_04	MetS	mzid_335.225343_5.2172, AGE8, sex	classif	AGE8	0.4076777871191344	0.05972782327694403	6.825592575654855	8.756311270296914e-12	0.2916086904374268	0.5258798298814955	11.05767880848264	1410	1657	9.911268726849077e-8	5.981453667380251e-11
model_04	MetS	mzid_309.203145_6.3844, AGE8, sex	classif	AGE8	0.4066986243352669	0.05958824135811732	6.825148973453719	8.783411981479718e-12	0.29091299743101534	0.5246401277697893	11.05633674640794	1410	1658	9.941944021836893e-8	5.996347419684495e-11
model_04	MetS	mzid_273.184270_5.0767, AGE8, sex	classif	AGE8	0.40188699161143654	0.05888755347941345	6.824650844969006	8.813941792456684e-12	0.28745664977404645	0.5184330114006268	11.054829821910776	1410	1659	9.97650071488172e-8	6.013562817891332e-11
model_01	AGE8	mzid_291.194445_4.3834, sex	regr	mzid_291.194445_4.3834	0.17907909870742267	0.02604662835331788	6.875327442701855	9.176621080332413e-12	0.12798581930847536	0.23017237810636998	11.037317200748337	1447	1660	1.0387017400828258e-7	6.257239398089312e-11
model_04	MetS	mzid_305.171614_5.5198, AGE8, sex	classif	AGE8	0.40503114936435086	0.05940222716794447	6.818450564475129	9.202763235016102e-12	0.28960242210130593	0.52259749221229	11.036081751183128	1410	1661	1.0416607705714726e-7	6.271286999226205e-11
model_04	MetS	mzid_345.242984_5.9250, AGE8, sex	classif	AGE8	0.40128450593130793	0.05887167170089874	6.81625804631571	9.344239184899745e-12	0.28689554358228303	0.5178078875474832	11.029456053434519	1410	1662	1.0576744333388021e-7	6.363865423217822e-11
model_01	AGE8	mzid_367.190305_4.0043, sex	regr	mzid_367.190305_4.0043	-0.17919867105502996	0.026089219975649995	-6.868686423828788	9.599870464777503e-12	-0.23037549852900446	-0.12802184358105545	11.017734627045003	1447	1663	1.0866093379081655e-7	6.534030895418916e-11
model_04	MetS	mzid_313.238624_5.2172, AGE8, sex	classif	AGE8	0.40739723164790925	0.0598777018715888	6.8038221059585124	1.0187933228684582e-11	0.2910305871180346	0.5258903435806951	10.991913910048122	1410	1664	1.1531721621548078e-7	6.93012116679572e-11
model_04	MetS	mzid_361.162434_4.7858, AGE8, sex	classif	AGE8	0.402894147089413	0.05923852168182197	6.801218795658194	1.037377286543031e-11	0.2877838938304787	0.5201376067489502	10.984063265150045	1410	1665	1.1742073506380568e-7	7.052296400228569e-11
model_02	sex	mzid_307.191007_6.1646, AGE8	classif	mzid_307.191007_6.1646	0.38271168815450113	0.05627565929528318	6.800661119692624	1.041401284441719e-11	0.2734077438099019	0.4941439004749735	10.982381891010618	1447	1666	1.1787621138595816e-7	7.075402844295208e-11
model_04	MetS	mzid_351.213499_2.5519, AGE8, sex	classif	AGE8	0.4018142494241264	0.05910267146594997	6.798580156492897	1.0565522351724776e-11	0.28696912763880683	0.5187894771398196	10.976109026878225	1410	1667	1.1959114749917272e-7	7.174034043141736e-11
model_04	MetS	mzid_357.206169_1.9739, AGE8, sex	classif	AGE8	0.4009677034562294	0.05899250427388385	6.796926294138338	1.0687473901519143e-11	0.28633226012324126	0.517718718178798	10.971124932796174	1410	1668	1.2097151709129517e-7	7.25248903425031e-11
model_04	MetS	mzid_395.242730_4.4540, AGE8, sex	classif	AGE8	0.4026656516335311	0.059251348224061015	6.795890113940311	1.0764580635068743e-11	0.2875056751439084	0.5199066200830403	10.968002884690764	1410	1669	1.218442882083431e-7	7.300436681146981e-11
model_04	MetS	mzid_333.207184_3.9351, AGE8, sex	classif	AGE8	0.4032510885827192	0.059357190097447964	6.793635074717878	1.0934276421680265e-11	0.2878887936906695	0.5207052774225882	10.96120995121518	1410	1670	1.237650748169989e-7	7.407985840726698e-11
model_04	MetS	mzid_425.255425_1.7489, AGE8, sex	classif	AGE8	0.4006408135218097	0.05897319268377152	6.793609016051452	1.0936252619360644e-11	0.28604615901495156	0.5173567079917937	10.9611314664425	1410	1671	1.2378744339854312e-7	7.407985840726698e-11
model_04	MetS	mzid_287.167289_3.2987, AGE8, sex	classif	AGE8	0.40100141830205405	0.059039181580478196	6.792123596012865	1.10494819429213e-11	0.28626257782083453	0.5178321107335137	10.956658083481571	1410	1672	1.250690861119262e-7	7.480208499517116e-11
model_04	MetS	mzid_317.214642_4.9915, AGE8, sex	classif	AGE8	0.4024439100294658	0.059256224873035335	6.791588746865964	1.1090532509344622e-11	0.28731102397848807	0.5197330583008961	10.955047600801448	1410	1673	1.2553373747327176e-7	7.503510906949896e-11
model_04	MetS	mzid_323.190038_4.1745, AGE8, sex	classif	AGE8	0.40360689919314924	0.05943492139548371	6.790736653078474	1.1156240927042276e-11	0.2881118233110411	0.5212350948733006	10.952482115403193	1410	1674	1.2627749105319152e-7	7.541856788703706e-11
model_01	AGE8	mzid_309.203145_6.3844, sex	regr	mzid_309.203145_6.3844	0.17914507632050425	0.026166092903848682	6.846458773145852	1.1160535489953802e-11	0.12781745428128344	0.23047269835972506	10.952314967158946	1447	1675	1.2632610121078707e-7	7.541856788703706e-11
model_04	MetS	mzid_389.230852_2.1153, AGE8, sex	classif	AGE8	0.40114225558647276	0.059090783358143634	6.788575693017769	1.132459606418196e-11	0.2863191936283431	0.5180901556265753	10.945977279842761	1410	1676	1.281831028504756e-7	7.643596162588287e-11
model_04	MetS	mzid_389.230852_2.1200, AGE8, sex	classif	AGE8	0.4011422553240141	0.059090783366477974	6.78857568761867	1.1324596487905786e-11	0.2863191933484949	0.5180901553794098	10.945977263593095	1410	1677	1.281831076466056e-7	7.643596162588287e-11
model_04	MetS	mzid_297.167969_3.1899, AGE8, sex	classif	AGE8	0.40003433144882156	0.058935870331191714	6.787620666341531	1.1399790483894912e-11	0.28550271077278544	0.5166674671597248	10.94310313046392	1410	1678	1.2903422848720652e-7	7.689763318665465e-11
model_04	MetS	mzid_317.211015_2.7577, AGE8, sex	classif	AGE8	0.40024729044361185	0.05899153200448274	6.784826174936383	1.1622636358962978e-11	0.28560783911506493	0.5169904715176433	10.934695349890172	1410	1679	1.3155662094710194e-7	7.835415184461104e-11
model_04	MetS	mzid_265.179539_3.8883, AGE8, sex	classif	AGE8	0.4005624144250325	0.0590488665550828	6.783574991255322	1.1723789333708548e-11	0.2858093797807337	0.5174168277712412	10.930931994057374	1410	1680	1.3270157146824706e-7	7.898903063586134e-11
model_04	MetS	mzid_396.271758_6.3118, AGE8, sex	classif	AGE8	0.4006855517909915	0.05910178161551596	6.779584994537623	1.2052157821016262e-11	0.28582754902594387	0.5176447372128727	10.918935189946927	1410	1681	1.3641837437608306e-7	8.115310789772936e-11
model_04	MetS	mzid_321.172201_2.3281, AGE8, sex	classif	AGE8	0.40231020959517927	0.0593480088919363	6.778832468124162	1.2115091164767535e-11	0.28698371586928434	0.519766817706894	10.91667331349457	1410	1682	1.3713071689400372e-7	8.152836914031137e-11
model_04	MetS	mzid_331.188725_3.9274, AGE8, sex	classif	AGE8	0.4000697845054327	0.05903898901111446	6.776365774659811	1.2323644498505833e-11	0.28534376176785736	0.5169128137430062	10.909260838313884	1410	1683	1.3949133207858753e-7	8.288255025465688e-11
model_02	sex	mzid_289.143727_3.8498, AGE8	classif	mzid_289.143727_3.8498	-0.38933138468919465	0.05747750671588751	-6.773630363155236	1.2559030382810845e-11	-0.5034979051363356	-0.2780411494979969	10.901043888914892	1447	1684	1.4215566490303595e-7	8.441547797092396e-11
model_04	MetS	mzid_373.203359_3.4150, AGE8, sex	classif	AGE8	0.4005933637576741	0.059161840354970185	6.771144395680049	1.2776767362130387e-11	0.2856154152929922	0.5176663979570202	10.893579012717183	1410	1685	1.4462022977195384e-7	8.582802953825155e-11
model_04	MetS	mzid_353.233572_4.2834, AGE8, sex	classif	AGE8	0.40049869164130664	0.059211101653825586	6.7639121795571375	1.3431451797080316e-11	0.2854175179794477	0.5176612054101132	10.87187704217983	1410	1686	1.520306028911521e-7	9.017236233164419e-11
model_02	sex	mzid_329.232479_3.9113, AGE8	classif	mzid_329.232479_3.9113	-0.3990346581690015	0.05900328173871731	-6.7629231190230445	1.3523500949132564e-11	-0.5162977056947973	-0.2849318513152525	10.868910864158627	1447	1687	1.530725072432315e-7	9.073651881637908e-11
model_04	MetS	mzid_289.143727_3.8498, AGE8, sex	classif	AGE8	0.39969133485842584	0.05910902424907838	6.7619342382336445	1.3616150979263254e-11	0.284812710725072	0.5166564112241288	10.865945641667729	1410	1688	1.5412121293428076e-7	9.130403609850757e-11
model_04	MetS	mzid_297.243345_6.4438, AGE8, sex	classif	AGE8	0.40120422468938827	0.0593585006727089	6.759001998745714	1.389454783917175e-11	0.28584920137449576	0.5186741364084644	10.857155581606854	1410	1689	1.5727238699158505e-7	9.311568205540855e-11
model_04	MetS	mzid_640.289737_4.6073, AGE8, sex	classif	AGE8	0.39872043526756257	0.058996037783508246	6.758427349489238	1.3949756671252334e-11	0.2840673800385089	0.5154700478259384	10.855433367820781	1410	1690	1.5789729576190517e-7	9.343035252183739e-11
model_01	AGE8	mzid_345.172308_5.7768, sex	regr	mzid_345.172308_5.7768	0.17810118152688834	0.026176967368914863	6.803736239453903	1.488981734292023e-11	0.12675222804797392	0.22945013500580275	10.827110629813195	1447	1691	1.685378425045141e-7	9.966755913927505e-11
model_04	MetS	mzid_247.170384_4.9691, AGE8, sex	classif	AGE8	0.40056949209142756	0.05947166349201083	6.73546809641937	1.634030165792701e-11	0.28501042958921513	0.5182774864804025	10.786739930229317	1410	1692	1.8495587446607583e-7	1.0931198254496207e-10
model_04	MetS	mzid_343.226243_4.3058, AGE8, sex	classif	AGE8	0.4012865213766363	0.059589363821120934	6.734197105732546	1.6483759948002955e-11	0.28549633411281583	0.5192254365160703	10.782943718705615	1410	1693	1.8657967885144545e-7	1.1020654391697899e-10
model_04	MetS	mzid_395.280155_3.1976, AGE8, sex	classif	AGE8	0.3983397210743438	0.0591592168019647	6.733350145722598	1.6580041397537558e-11	0.2833728273056639	0.5154124429675134	10.780414389425088	1410	1694	1.8766948857872762e-7	1.107848220653646e-10
model_04	MetS	mzid_353.233396_2.0758, AGE8, sex	classif	AGE8	0.3988491998761364	0.05925471348488656	6.731096589942442	1.683891313593823e-11	0.2836888785994277	0.51610245458641	10.773685943376599	1410	1695	1.9059965778568484e-7	1.1244817568476981e-10
model_06	curr_diab9	mzid_313.181724_3.4389, AGE8, sex, BMI8, gluco8	classif	BMI8	0.5953190388879175	0.0884704404465046	6.729016334533668	1.7081388093267465e-11	0.4234041012089498	0.770940545482	10.767476839926214	1113	1696	1.9334423182769442e-7	1.1400013669085756e-10
model_07	points	mzid_315.195339_2.7282	regr	mzid_315.195339_2.7282	-0.17404763413457008	0.025670022037457718	-6.780190288913645	1.7464068855360378e-11	-0.22440230627553803	-0.12369296199360215	10.757854565008255	1441	1697	1.9767579537382412e-7	1.164854421766789e-10
model_04	MetS	mzid_305.175668_3.1976, AGE8, sex	classif	AGE8	0.3972761972103028	0.059106941587266884	6.721312024303521	1.800954654760952e-11	0.2824043648155806	0.5142399368655448	10.744497221902854	1410	1698	2.0385005737239214e-7	1.2005303732178572e-10
model_04	MetS	mzid_379.248814_4.7785, AGE8, sex	classif	AGE8	0.39780621608619815	0.05918895245015399	6.720953820245609	1.8053881069963453e-11	0.2827723059199583	0.5149298129371412	10.743429422784038	1410	1699	2.0435187983091633e-7	1.2027773974744928e-10
model_04	MetS	mzid_317.212281_4.8006, AGE8, sex	classif	AGE8	0.397135881464827	0.05910854201959021	6.718756171201196	1.8328230130771738e-11	0.2822599927210818	0.5141015475689645	10.736879470747029	1410	1700	2.074572368502053e-7	1.220336687354149e-10
